MiniDOT Logger Concatenated Data File,,,,,,,
Sensor:             7450-540235,,,,,,,
Concatenation Date: 2023Jun13 11:05:23 GMT-08:00,,,,,,,
,,,,,,,
DO concentration compensated for salinity: 0.0 (ppt),,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,
,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,                     GMT-08:00,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
1680101880,           2023-03-29 14:58:00,           2023-03-29 06:58:00,3.48,11.916,10.621,98.365082,0.929
1680102180,           2023-03-29 15:03:00,           2023-03-29 07:03:00,3.48,11.943,10.608,98.305114,0.929
1680102480,           2023-03-29 15:08:00,           2023-03-29 07:08:00,3.48,11.943,10.589,98.129039,0.928
1680102780,           2023-03-29 15:13:00,           2023-03-29 07:13:00,3.48,11.925,10.608,98.264826,0.928
1680103080,           2023-03-29 15:18:00,           2023-03-29 07:18:00,3.48,11.925,10.617,98.348196,0.929
1680103380,           2023-03-29 15:23:00,           2023-03-29 07:23:00,3.48,11.916,10.627,98.42065,0.929
1680103680,           2023-03-29 15:28:00,           2023-03-29 07:28:00,3.48,11.925,10.617,98.348196,0.929
1680103980,           2023-03-29 15:33:00,           2023-03-29 07:33:00,3.48,11.952,10.602,98.269645,0.929
1680104280,           2023-03-29 15:38:00,           2023-03-29 07:38:00,3.48,11.925,10.623,98.403775,0.929
1680104580,           2023-03-29 15:43:00,           2023-03-29 07:43:00,3.48,11.925,10.62,98.375985,0.929
1680104880,           2023-03-29 15:48:00,           2023-03-29 07:48:00,3.48,11.943,10.61,98.323648,0.929
1680105180,           2023-03-29 15:53:00,           2023-03-29 07:53:00,3.48,11.934,10.617,98.368356,0.929
1680105480,           2023-03-29 15:58:00,           2023-03-29 07:58:00,3.48,11.925,10.622,98.394512,0.929
1680105780,           2023-03-29 16:03:00,           2023-03-29 08:03:00,3.48,11.925,10.621,98.385249,0.929
1680106080,           2023-03-29 16:08:00,           2023-03-29 08:08:00,3.48,11.961,10.613,98.391759,0.929
1680106380,           2023-03-29 16:13:00,           2023-03-29 08:13:00,3.48,11.952,10.614,98.380873,0.929
1680106680,           2023-03-29 16:18:00,           2023-03-29 08:18:00,3.48,11.961,10.6,98.271238,0.929
1680106980,           2023-03-29 16:23:00,           2023-03-29 08:23:00,3.48,11.961,10.596,98.234154,0.929
1680107280,           2023-03-29 16:28:00,           2023-03-29 08:28:00,3.48,11.952,10.605,98.297452,0.929
1680107580,           2023-03-29 16:33:00,           2023-03-29 08:33:00,3.48,11.961,10.6,98.271238,0.929
1680107880,           2023-03-29 16:38:00,           2023-03-29 08:38:00,3.48,11.979,10.608,98.3857,0.929
1680108180,           2023-03-29 16:43:00,           2023-03-29 08:43:00,3.48,11.97,10.609,98.374825,0.929
1680108480,           2023-03-29 16:48:00,           2023-03-29 08:48:00,3.48,11.97,10.603,98.319188,0.929
1680108780,           2023-03-29 16:53:00,           2023-03-29 08:53:00,3.48,11.996,10.595,98.303142,0.929
1680109080,           2023-03-29 16:58:00,           2023-03-29 08:58:00,3.48,11.996,10.601,98.358812,0.929
1680109380,           2023-03-29 17:03:00,           2023-03-29 09:03:00,3.48,12.023,10.592,98.335671,0.929
1680109680,           2023-03-29 17:08:00,           2023-03-29 09:08:00,3.48,11.996,10.588,98.238194,0.928
1680109980,           2023-03-29 17:13:00,           2023-03-29 09:13:00,3.48,11.996,10.607,98.414481,0.929
1680110280,           2023-03-29 17:18:00,           2023-03-29 09:18:00,3.48,12.014,10.595,98.343395,0.929
1680110580,           2023-03-29 17:23:00,           2023-03-29 09:23:00,3.48,12.014,10.595,98.343395,0.929
1680110880,           2023-03-29 17:28:00,           2023-03-29 09:28:00,3.48,11.996,10.602,98.36809,0.929
1680111180,           2023-03-29 17:33:00,           2023-03-29 09:33:00,3.48,12.014,10.583,98.23201,0.928
1680111480,           2023-03-29 17:38:00,           2023-03-29 09:38:00,3.48,12.005,10.609,98.45319,0.929
1680111780,           2023-03-29 17:43:00,           2023-03-29 09:43:00,3.48,12.032,10.577,98.216506,0.929
1680112080,           2023-03-29 17:48:00,           2023-03-29 09:48:00,3.48,12.023,10.589,98.307819,0.929
1680112380,           2023-03-29 17:53:00,           2023-03-29 09:53:00,3.48,12.059,10.581,98.313961,0.929
1680112680,           2023-03-29 17:58:00,           2023-03-29 09:58:00,3.48,12.032,10.598,98.411509,0.929
1680112980,           2023-03-29 18:03:00,           2023-03-29 10:03:00,3.48,12.068,10.57,98.231838,0.929
1680113280,           2023-03-29 18:08:00,           2023-03-29 10:08:00,3.48,12.059,10.58,98.304669,0.929
1680113580,           2023-03-29 18:13:00,           2023-03-29 10:13:00,3.48,12.068,10.562,98.15749,0.928
1680113880,           2023-03-29 18:18:00,           2023-03-29 10:18:00,3.48,12.076,10.574,98.286873,0.929
1680114180,           2023-03-29 18:23:00,           2023-03-29 10:23:00,3.48,12.085,10.568,98.251184,0.929
1680114480,           2023-03-29 18:28:00,           2023-03-29 10:28:00,3.48,12.076,10.567,98.221807,0.929
1680114780,           2023-03-29 18:33:00,           2023-03-29 10:33:00,3.48,12.068,10.575,98.278305,0.929
1680115080,           2023-03-29 18:38:00,           2023-03-29 10:38:00,3.48,12.094,10.568,98.271268,0.929
1680115380,           2023-03-29 18:43:00,           2023-03-29 10:43:00,3.48,12.085,10.567,98.241887,0.929
1680115680,           2023-03-29 18:48:00,           2023-03-29 10:48:00,3.48,12.103,10.568,98.291352,0.929
1680115980,           2023-03-29 18:53:00,           2023-03-29 10:53:00,3.48,12.103,10.559,98.207645,0.928
1680116280,           2023-03-29 18:58:00,           2023-03-29 10:58:00,3.48,12.094,10.562,98.215474,0.928
1680116580,           2023-03-29 19:03:00,           2023-03-29 11:03:00,3.48,12.085,10.571,98.279076,0.929
1680116880,           2023-03-29 19:08:00,           2023-03-29 11:08:00,3.48,12.112,10.563,98.264924,0.929
1680117180,           2023-03-29 19:13:00,           2023-03-29 11:13:00,3.48,12.103,10.573,98.337857,0.929
1680117480,           2023-03-29 19:18:00,           2023-03-29 11:18:00,3.48,12.094,10.568,98.271268,0.929
1680117780,           2023-03-29 19:23:00,           2023-03-29 11:23:00,3.48,12.121,10.558,98.238478,0.929
1680118080,           2023-03-29 19:28:00,           2023-03-29 11:28:00,3.48,12.121,10.56,98.257087,0.929
1680118380,           2023-03-29 19:33:00,           2023-03-29 11:33:00,3.48,12.13,10.558,98.258546,0.929
1680118680,           2023-03-29 19:38:00,           2023-03-29 11:38:00,3.48,12.13,10.567,98.342305,0.929
1680118980,           2023-03-29 19:43:00,           2023-03-29 11:43:00,3.48,12.156,10.542,98.167533,0.929
1680119280,           2023-03-29 19:48:00,           2023-03-29 11:48:00,3.48,12.165,10.541,98.178261,0.929
1680119580,           2023-03-29 19:53:00,           2023-03-29 11:53:00,3.48,12.148,10.557,98.289375,0.929
1680119880,           2023-03-29 19:58:00,           2023-03-29 11:58:00,3.48,12.165,10.542,98.187574,0.928
1680120180,           2023-03-29 20:03:00,           2023-03-29 12:03:00,3.48,12.183,10.536,98.171753,0.928
1680120480,           2023-03-29 20:08:00,           2023-03-29 12:08:00,3.48,12.183,10.534,98.153118,0.928
1680120780,           2023-03-29 20:13:00,           2023-03-29 12:13:00,3.48,12.165,10.541,98.178261,0.928
1680121080,           2023-03-29 20:18:00,           2023-03-29 12:18:00,3.48,12.227,10.532,98.232391,0.929
1680121380,           2023-03-29 20:23:00,           2023-03-29 12:23:00,3.48,12.21,10.535,98.22253,0.929
1680121680,           2023-03-29 20:28:00,           2023-03-29 12:28:00,3.48,12.227,10.529,98.20441,0.928
1680121980,           2023-03-29 20:33:00,           2023-03-29 12:33:00,3.48,12.227,10.527,98.185756,0.928
1680122280,           2023-03-29 20:38:00,           2023-03-29 12:38:00,3.48,12.245,10.526,98.216466,0.928
1680122580,           2023-03-29 20:43:00,           2023-03-29 12:43:00,3.48,12.245,10.533,98.281782,0.929
1680122880,           2023-03-29 20:48:00,           2023-03-29 12:48:00,3.48,12.254,10.526,98.236485,0.929
1680123180,           2023-03-29 20:53:00,           2023-03-29 12:53:00,3.48,12.272,10.524,98.257855,0.929
1680123480,           2023-03-29 20:58:00,           2023-03-29 12:58:00,3.48,12.272,10.528,98.295201,0.929
1680123780,           2023-03-29 21:03:00,           2023-03-29 13:03:00,3.48,12.281,10.525,98.287212,0.929
1680124080,           2023-03-29 21:08:00,           2023-03-29 13:08:00,3.48,12.316,10.51,98.22489,0.928
1680124380,           2023-03-29 21:13:00,           2023-03-29 13:13:00,3.48,12.307,10.519,98.28899,0.929
1680124680,           2023-03-29 21:18:00,           2023-03-29 13:18:00,3.48,12.307,10.514,98.242271,0.928
1680124980,           2023-03-29 21:23:00,           2023-03-29 13:23:00,3.48,12.325,10.514,98.282278,0.929
1680125280,           2023-03-29 21:28:00,           2023-03-29 13:28:00,3.48,12.352,10.503,98.239407,0.929
1680125580,           2023-03-29 21:33:00,           2023-03-29 13:33:00,3.48,12.36,10.501,98.238463,0.928
1680125880,           2023-03-29 21:38:00,           2023-03-29 13:38:00,3.48,12.387,10.492,98.214169,0.928
1680126180,           2023-03-29 21:43:00,           2023-03-29 13:43:00,3.48,12.378,10.504,98.306508,0.928
1680126480,           2023-03-29 21:48:00,           2023-03-29 13:48:00,3.48,12.396,10.493,98.243501,0.928
1680126780,           2023-03-29 21:53:00,           2023-03-29 13:53:00,3.48,12.414,10.486,98.21788,0.929
1680127080,           2023-03-29 21:58:00,           2023-03-29 13:58:00,3.48,12.414,10.482,98.180414,0.928
1680127380,           2023-03-29 22:03:00,           2023-03-29 14:03:00,3.48,12.431,10.484,98.236844,0.928
1680127680,           2023-03-29 22:08:00,           2023-03-29 14:08:00,3.48,12.422,10.49,98.273096,0.928
1680127980,           2023-03-29 22:13:00,           2023-03-29 14:13:00,3.48,12.44,10.483,98.24743,0.928
1680128280,           2023-03-29 22:18:00,           2023-03-29 14:18:00,3.48,12.458,10.484,98.296721,0.928
1680128580,           2023-03-29 22:23:00,           2023-03-29 14:23:00,3.48,12.52,10.48,98.396693,0.929
1680128880,           2023-03-29 22:28:00,           2023-03-29 14:28:00,3.48,12.608,10.43,98.121509,0.928
1680129180,           2023-03-29 22:33:00,           2023-03-29 14:33:00,3.48,12.617,10.424,98.084925,0.928
1680129480,           2023-03-29 22:38:00,           2023-03-29 14:38:00,3.48,12.599,10.446,98.252129,0.928
1680129780,           2023-03-29 22:43:00,           2023-03-29 14:43:00,3.48,12.599,10.448,98.27094,0.928
1680130080,           2023-03-29 22:48:00,           2023-03-29 14:48:00,3.48,12.608,10.431,98.130917,0.928
1680130380,           2023-03-29 22:53:00,           2023-03-29 14:53:00,3.48,12.599,10.442,98.214506,0.928
1680130680,           2023-03-29 22:58:00,           2023-03-29 14:58:00,3.48,12.555,10.459,98.276994,0.929
1680130980,           2023-03-29 23:03:00,           2023-03-29 15:03:00,3.48,12.52,10.473,98.33097,0.929
1680131280,           2023-03-29 23:08:00,           2023-03-29 15:08:00,3.48,12.493,10.477,98.30867,0.928
1680131580,           2023-03-29 23:13:00,           2023-03-29 15:13:00,3.48,12.502,10.473,98.29108,0.929
1680131880,           2023-03-29 23:18:00,           2023-03-29 15:18:00,3.48,12.449,10.49,98.333005,0.929
1680132180,           2023-03-29 23:23:00,           2023-03-29 15:23:00,3.48,12.44,10.483,98.24743,0.928
1680132480,           2023-03-29 23:28:00,           2023-03-29 15:28:00,3.48,12.44,10.496,98.369267,0.929
1680132780,           2023-03-29 23:33:00,           2023-03-29 15:33:00,3.48,12.422,10.488,98.254359,0.928
1680133080,           2023-03-29 23:38:00,           2023-03-29 15:38:00,3.48,12.414,10.498,98.330279,0.929
1680133380,           2023-03-29 23:43:00,           2023-03-29 15:43:00,3.48,12.414,10.488,98.236613,0.928
1680133680,           2023-03-29 23:48:00,           2023-03-29 15:48:00,3.48,12.405,10.497,98.300932,0.928
1680133980,           2023-03-29 23:53:00,           2023-03-29 15:53:00,3.48,12.414,10.502,98.367745,0.929
1680134280,           2023-03-29 23:58:00,           2023-03-29 15:58:00,3.48,12.414,10.489,98.24598,0.928
1680134580,           2023-03-30 00:03:00,           2023-03-29 16:03:00,3.48,12.387,10.492,98.214169,0.928
1680134880,           2023-03-30 00:08:00,           2023-03-29 16:08:00,3.48,12.422,10.464,98.029521,0.928
1680135180,           2023-03-30 00:13:00,           2023-03-29 16:13:00,3.48,12.414,10.481,98.171047,0.928
1680135480,           2023-03-30 00:18:00,           2023-03-29 16:18:00,3.48,12.396,10.483,98.149873,0.928
1680135780,           2023-03-30 00:23:00,           2023-03-29 16:23:00,3.48,12.369,10.496,98.211661,0.928
1680136080,           2023-03-30 00:28:00,           2023-03-29 16:28:00,3.48,12.387,10.495,98.242252,0.929
1680136380,           2023-03-30 00:33:00,           2023-03-29 16:33:00,3.48,12.387,10.488,98.176726,0.928
1680136680,           2023-03-30 00:38:00,           2023-03-29 16:38:00,3.48,12.396,10.484,98.159236,0.928
1680136980,           2023-03-30 00:43:00,           2023-03-29 16:43:00,3.48,12.387,10.494,98.232891,0.929
1680137280,           2023-03-30 00:48:00,           2023-03-29 16:48:00,3.48,12.387,10.49,98.195447,0.928
1680137580,           2023-03-30 00:53:00,           2023-03-29 16:53:00,3.48,12.387,10.495,98.242252,0.929
1680137880,           2023-03-30 00:58:00,           2023-03-29 16:58:00,3.48,12.369,10.497,98.221019,0.929
1680138180,           2023-03-30 01:03:00,           2023-03-29 17:03:00,3.48,12.378,10.49,98.175483,0.928
1680138480,           2023-03-30 01:08:00,           2023-03-29 17:08:00,3.48,12.369,10.502,98.267804,0.929
1680138780,           2023-03-30 01:13:00,           2023-03-29 17:13:00,3.48,12.352,10.502,98.230054,0.929
1680139080,           2023-03-30 01:18:00,           2023-03-29 17:18:00,3.48,12.369,10.489,98.146162,0.929
1680139380,           2023-03-30 01:23:00,           2023-03-29 17:23:00,3.48,12.36,10.506,98.285239,0.929
1680139680,           2023-03-30 01:28:00,           2023-03-29 17:28:00,3.48,12.36,10.5,98.229108,0.929
1680139980,           2023-03-30 01:33:00,           2023-03-29 17:33:00,3.48,12.352,10.502,98.230054,0.929
1680140280,           2023-03-30 01:38:00,           2023-03-29 17:38:00,3.48,12.334,10.502,98.190087,0.928
1680140580,           2023-03-30 01:43:00,           2023-03-29 17:43:00,3.48,12.36,10.5,98.229108,0.929
1680140880,           2023-03-30 01:48:00,           2023-03-29 17:48:00,3.48,12.343,10.5,98.191367,0.929
1680141180,           2023-03-30 01:53:00,           2023-03-29 17:53:00,3.48,12.36,10.48,98.042005,0.928
1680141480,           2023-03-30 01:58:00,           2023-03-29 17:58:00,3.48,12.352,10.493,98.145873,0.928
1680141780,           2023-03-30 02:03:00,           2023-03-29 18:03:00,3.48,12.36,10.496,98.191687,0.928
1680142080,           2023-03-30 02:08:00,           2023-03-29 18:08:00,3.48,12.343,10.496,98.153961,0.929
1680142380,           2023-03-30 02:13:00,           2023-03-29 18:13:00,3.48,12.343,10.491,98.107203,0.928
1680142680,           2023-03-30 02:18:00,           2023-03-29 18:18:00,3.48,12.334,10.502,98.190087,0.928
1680142980,           2023-03-30 02:23:00,           2023-03-29 18:23:00,3.48,12.334,10.508,98.246185,0.929
1680143280,           2023-03-30 02:28:00,           2023-03-29 18:28:00,3.48,12.352,10.499,98.201994,0.928
1680143580,           2023-03-30 02:33:00,           2023-03-29 18:33:00,3.48,12.343,10.499,98.182015,0.928
1680143880,           2023-03-30 02:38:00,           2023-03-29 18:38:00,3.48,12.334,10.505,98.218136,0.929
1680144180,           2023-03-30 02:43:00,           2023-03-29 18:43:00,3.48,12.334,10.492,98.09659,0.928
1680144480,           2023-03-30 02:48:00,           2023-03-29 18:48:00,3.48,12.325,10.508,98.226191,0.929
1680144780,           2023-03-30 02:53:00,           2023-03-29 18:53:00,3.48,12.334,10.509,98.255535,0.929
1680145080,           2023-03-30 02:58:00,           2023-03-29 18:58:00,3.48,12.343,10.504,98.228773,0.929
1680145380,           2023-03-30 03:03:00,           2023-03-29 19:03:00,3.48,12.334,10.502,98.190087,0.929
1680145680,           2023-03-30 03:08:00,           2023-03-29 19:08:00,3.48,12.334,10.498,98.152688,0.928
1680145980,           2023-03-30 03:13:00,           2023-03-29 19:13:00,3.48,12.325,10.5,98.151409,0.928
1680146280,           2023-03-30 03:18:00,           2023-03-29 19:18:00,3.48,12.316,10.509,98.215545,0.929
1680146580,           2023-03-30 03:23:00,           2023-03-29 19:23:00,3.48,12.298,10.518,98.259637,0.929
1680146880,           2023-03-30 03:28:00,           2023-03-29 19:28:00,3.48,12.298,10.517,98.250295,0.929
1680147180,           2023-03-30 03:33:00,           2023-03-29 19:33:00,3.48,12.316,10.507,98.196853,0.929
1680147480,           2023-03-30 03:38:00,           2023-03-29 19:38:00,3.48,12.29,10.502,98.092405,0.928
1680147780,           2023-03-30 03:43:00,           2023-03-29 19:43:00,3.48,12.298,10.52,98.278321,0.929
1680148080,           2023-03-30 03:48:00,           2023-03-29 19:48:00,3.48,12.281,10.525,98.287212,0.929
1680148380,           2023-03-30 03:53:00,           2023-03-29 19:53:00,3.48,12.281,10.52,98.24052,0.928
1680148680,           2023-03-30 03:58:00,           2023-03-29 19:58:00,3.48,12.272,10.521,98.229845,0.928
1680148980,           2023-03-30 04:03:00,           2023-03-29 20:03:00,3.48,12.263,10.524,98.237837,0.928
1680149280,           2023-03-30 04:08:00,           2023-03-29 20:08:00,3.48,12.272,10.524,98.257855,0.928
1680149580,           2023-03-30 04:13:00,           2023-03-29 20:13:00,3.48,12.272,10.531,98.323211,0.929
1680149880,           2023-03-30 04:18:00,           2023-03-29 20:18:00,3.48,12.263,10.527,98.265841,0.928
1680150180,           2023-03-30 04:23:00,           2023-03-29 20:23:00,3.48,12.281,10.527,98.305889,0.928
1680150480,           2023-03-30 04:28:00,           2023-03-29 20:28:00,3.48,12.281,10.526,98.29655,0.929
1680150780,           2023-03-30 04:33:00,           2023-03-29 20:33:00,3.48,12.307,10.514,98.242271,0.928
1680151080,           2023-03-30 04:38:00,           2023-03-29 20:38:00,3.48,12.298,10.524,98.315689,0.929
1680151380,           2023-03-30 04:43:00,           2023-03-29 20:43:00,3.48,12.316,10.514,98.262274,0.928
1680151680,           2023-03-30 04:48:00,           2023-03-29 20:48:00,3.48,12.298,10.529,98.362399,0.929
1680151980,           2023-03-30 04:53:00,           2023-03-29 20:53:00,3.48,12.281,10.53,98.333904,0.928
1680152280,           2023-03-30 04:58:00,           2023-03-29 20:58:00,3.48,12.29,10.529,98.344595,0.929
1680152580,           2023-03-30 05:03:00,           2023-03-29 21:03:00,3.48,12.29,10.527,98.325914,0.929
1680152880,           2023-03-30 05:08:00,           2023-03-29 21:08:00,3.48,12.236,10.543,98.355039,0.928
1680153180,           2023-03-30 05:13:00,           2023-03-29 21:13:00,3.48,12.281,10.518,98.221843,0.928
1680153480,           2023-03-30 05:18:00,           2023-03-29 21:18:00,3.48,12.254,10.539,98.357811,0.929
1680153780,           2023-03-30 05:23:00,           2023-03-29 21:23:00,3.48,12.254,10.528,98.255151,0.928
1680154080,           2023-03-30 05:28:00,           2023-03-29 21:28:00,3.48,12.236,10.548,98.401683,0.929
1680154380,           2023-03-30 05:33:00,           2023-03-29 21:33:00,3.48,12.236,10.544,98.364368,0.929
1680154680,           2023-03-30 05:38:00,           2023-03-29 21:38:00,3.48,12.236,10.555,98.466986,0.929
1680154980,           2023-03-30 05:43:00,           2023-03-29 21:43:00,3.48,12.219,10.563,98.503674,0.929
1680155280,           2023-03-30 05:48:00,           2023-03-29 21:48:00,3.48,12.227,10.539,98.29768,0.929
1680155580,           2023-03-30 05:53:00,           2023-03-29 21:53:00,3.48,12.201,10.548,98.323678,0.928
1680155880,           2023-03-30 05:58:00,           2023-03-29 21:58:00,3.48,12.21,10.546,98.325088,0.929
1680156180,           2023-03-30 06:03:00,           2023-03-29 22:03:00,3.48,12.174,10.557,98.347354,0.929
