DOPLogNumber,Project,Year,Month,SerialNumber,Date,Station,Region,Species,Time,Depth,SurfaceTemperature,SurfaceConductivity,SurfacePPT,BottomTemperature,BottomConductivity,BottomPPT,Secchi,Turbidity,TotalBodyWeight,GutContents,ForkLength,TotalGutContentWeight,TotalNumberofPrey,TotalPreyWeight,Gut Fullness,FullnessRank,DigestionRank,Acanthocyclops spp,Acartiella copepodid,Acartiella sinensis,Barnacle nauplii,Bosmina spp,Calanoid copepodid,Ceriodaphnia spp,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diacyclops spp,Diaphanosoma spp,Diaptomus copepodid,Diaptomus spp,Eucyclops spp,Eurytemora copepodid,Eurytemora nauplii,Eurytemora spp,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona copepodid,Limnoithona spp,Nippoleucon hinumensis,Oithona davisae,Osphranticum,Ostracods,Other cladocera,Other cyclopoid,Other malacostraca,Other rotifer,Other zooplankton,Palaemon,Prickly Sculpin,Pseudodiaptomus copepodid,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus nauplii,Pseudodiaptomus spp,Sinocalanus copepodid,Sinocalanus nauplii,Sinocalanus spp,Terrestrial invertebrates,Tortanus copepodid,Tortanus dextrilobatus,Tortanus spp,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cumacean,Unid cyclopoid,Unid fish,Unid mysids
325,EDSM,2019,7,552,7/24/2019 0:00,19-52-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 9:43:00,10.7,23.6,507,0.22,,,,36,34.59,0.87,y,51,7.22E-03,8,3.02E-04,0.03,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
326,EDSM,2019,7,553,7/15/2019 0:00,19-51-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 10:57:00,9.42,24.1,845,0.39,,,,50.99,16.1,0.45,y,45,5.39E-03,47,2.56E-03,0.55,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
327,EDSM,2019,7,554,7/9/2019 0:00,19-50-LSSC05,Sac DW Ship Channel,delta smelt,12/30/1899 9:58:00,10.3,22.2,504,0.22,,,,36,39,0.83,y,50,0.01,113,7.40E-03,0.88,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0
328,EDSM,2019,7,555,7/8/2019 0:00,19-50-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 10:07:00,8.2,22.1,238.8,0.1,,,,81,23.6,0.69,y,46,9.78E-03,197,0.01,1.53,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,EDSM,2019,7,556,7/8/2019 0:00,19-50-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 10:07:00,8.2,22.1,238.8,0.1,,,,81,23.6,0.52,y,41,3.87E-03,65,3.45E-03,0.65,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
330,EDSM,2019,7,557,7/8/2019 0:00,19-50-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 10:07:00,8.2,22.1,238.8,0.1,,,,81,23.6,0.84,y,50,6.42E-03,50,2.95E-03,0.34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
331,EDSM,2019,7,558,7/8/2019 0:00,19-50-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 10:07:00,8.2,22.1,238.8,0.1,,,,81,23.6,0.97,y,49,8.88E-03,186,9.89E-03,1.01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
332,EDSM,2019,7,559,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.38,y,38,2.08E-03,4,2.08E-04,0.05,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
333,EDSM,2019,7,560,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.51,y,43,1.35E-03,1,1.37E-05,2.66E-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,EDSM,2019,7,561,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.83,y,48,4.40E-03,34,3.27E-03,0.39,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
335,EDSM,2019,7,562,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.41,y,39,2.15E-03,24,1.52E-03,0.36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
336,EDSM,2019,7,563,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.66,y,46,,7,2.94E-04,0.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,EDSM,2019,7,564,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.68,y,46,4.97E-03,52,3.23E-03,0.47,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
338,EDSM,2019,7,565,7/29/2019 0:00,19-53-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 10:34:00,9.5,24.39,694,0.32,,,,44.99,25.2,0.64,y,47,5.95E-03,30,5.17E-04,0.07,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
339,EDSM,2019,7,566,7/29/2019 0:00,19-53-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 10:34:00,9.5,24.39,694,0.32,,,,44.99,25.2,0.66,y,47,4.14E-03,27,5.29E-04,0.07,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0
340,EDSM,2019,7,567,7/29/2019 0:00,19-53-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 10:34:00,9.5,24.39,694,0.32,,,,44.99,25.2,0.66,y,46,7.38E-03,130,2.27E-03,0.34,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,73,1,0,2,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0
341,EDSM,2019,7,570,7/29/2019 0:00,19-53-LSSC01,Sac DW Ship Channel,delta smelt,12/30/1899 13:37:00,,,,,,,,,,0.87,y,51,6.42E-03,38,1.74E-03,0.19,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
342,EDSM,2019,9,201,9/13/2019 0:00,20-07-SBM01,Suisun Bay,delta smelt,12/30/1899 10:04:00,4.4,21.6,1645,0.8,,,,30,77.3,0.72,Y,49,3.08E-03,36,1.79E-03,0.24,2,3,0,0,4,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
343,EDSM,2019,9,202,9/17/2019 0:00,20-08-CF01,Suisun Bay,delta smelt,12/30/1899 11:53:00,2.9,21.6,736,0.34,,,,56,32.59,0.77,Y,49,4.85E-03,53,2.02E-03,0.26,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,EDSM,2019,9,203,9/17/2019 0:00,20-08-CF01,Suisun Bay,delta smelt,12/30/1899 12:22:00,8.8,21.6,619,0.28,,,,46.99,23.6,1.03,Y,54,0.01,645,0.02,2.23,4,3,0,0,179,0,0,71,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,188,0,0,0,0,0,0,0,0,0,0,0,88,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
345,EDSM,2019,10,204,10/7/2019 0:00,20-11-LSR03,Lower Sacramento,delta smelt,12/30/1899 13:08:00,6.6,18.39,242.69,0.1,,,,86,23.79,1.22,Y,58,,109,5.53E-03,0.45,3,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
346,EDSM,2019,10,205,10/23/2019 0:00,20-13-CF01,Suisun Bay,delta smelt,12/30/1899 10:07:00,14.2,17.1,1068,0.5,,,,66,49.29,1.13,Y,53,6.44E-03,84,4.68E-03,0.41,3,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0
347,EDSM,2019,10,206,10/28/2019 0:00,20-14-LSR01,Lower Sacramento,delta smelt,12/30/1899 11:44:00,7,15.3,138.1,0.05,,,,50,18.5,0.86,Y,54,3.46E-03,72,1.87E-03,0.21,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,13,0,16,0,0,0,0,0,0,0,0,0,1,9,0,5,0,0,0,0
348,EDSM,2019,10,339,10/22/2019 0:00,20-13-HB01,Suisun Bay,delta smelt,12/30/1899 11:19:00,8.5,16.79,3103,1.59,,,,41.99,21.1,1.5,Y,55,8.30E-03,106,4.55E-03,0.3,3,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,49,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1
349,EDSM,2019,7,340,7/8/2019 0:00,19-50-LSSC02,Sac DW Ship Channel,delta smelt,12/30/1899 8:26:00,10.6,22.29,522,0.23,,,,52.99,50.4,0.67,Y,42,4.02E-03,35,2.23E-03,0.33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
351,EDSM,2019,7,342,7/30/2019 0:00,19-53-LSSC05,Sac DW Ship Channel,delta smelt,12/30/1899 8:31:00,9.7,24,709,0.32,,,,27,54.9,0.76,Y,47,,110,1.45E-03,0.19,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,78,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,EDSM,2019,9,474,9/9/2019 0:00,20-07-LSSC01,Sac DW Ship Channel,delta smelt,12/30/1899 8:38:00,8.7,22.79,598,0.27,,,,46.99,23,0.27,Y,38,3.10E-04,20,2.08E-04,0.07,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,EDSM,2019,9,475,9/10/2019 0:00,20-07-LSSC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:25:00,10.2,22.39,438.79,0.19,,,,54,25.29,0.74,Y,51,,35,1.04E-03,0.13,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,13,3,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0
354,EDSM,2019,10,476,10/29/2019 0:00,20-14-LSSC05,Sac DW Ship Channel,delta smelt,12/30/1899 10:46:00,9.2,15.5,627,0.28,,,,21.99,69.59,0.44,Y,43,1.50E-03,23,6.89E-04,0.15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0
355,EDSM,2019,10,577,10/15/2019 0:00,20-12-LSSC01,Sac DW Ship Channel,delta smelt,12/30/1899 13:22:00,10.1,17.89,439.6,0.19,,,,25.99,51,0.43,Y,47,,9,2.78E-03,0.64,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
356,ELS,2019,5,L2400,5/14/2019 0:00,19-42-GBSM01,Grizzly Bay/Suisun Marsh,delta smelt,12/30/1899 10:41:03,9.17,18.4,1110,0.53,,,,26,109,8.50E-03,Y,12.3,,4,7.06E-05,0.83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,ELS,2019,5,L0544,5/7/2019 0:00,19-41-SC02,Sac DW Ship Channel,delta smelt,12/30/1899 11:14:00,1,19.6,849,0.39,,,,,30.6,0.03,Y,20.1,,9,1.16E-04,0.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
358,ELS,2019,5,L1481,5/21/2019 0:00,19-43-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:03:58,10.08,17.4,789,0.36,,,,26,55.7,0.01,Y,16.5,,3,3.30E-05,0.18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,ELS,2019,5,L0230,5/7/2019 0:00,19-41-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:48:50,10.36,19.3,796,0.37,,,,49,20.4,1.20E-03,Y,9.4,,2,3.20E-06,0.26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ELS,2019,4,L0493,4/23/2019 0:00,19-39-SC01,Sac DW Ship Channel,delta smelt,12/30/1899 10:04:54,9.5,15.4,786,0.36,,,,28,17.4,0.01,Y,16.5,,5,2.45E-04,1.83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
361,ELS,2019,5,L0207,5/7/2019 0:00,19-41-SC04,Sac DW Ship Channel,delta smelt,12/30/1899 11:18:35,9.9,19,873,0.4,,,,35,60.7,3.80E-03,Y,12.3,,1,7.07E-05,1.86,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362,ELS,2019,4,L1645,4/25/2019 0:00,19-39-SL05,Sherman Lake,delta smelt,12/30/1899 8:15:05,9.32,17.6,154,0.06,,,,76,8.63,0.01,Y,15.7,,1,7.07E-05,0.49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,ELS,2019,4,L0510,4/23/2019 0:00,19-39-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 10:34:00,10.39,18.7,884,0.41,,,,30,128,8.90E-03,N,14.8,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,ELS,2019,5,L0061,5/21/2019 0:00,19-43-SC05,Sac DW Ship Channel,delta smelt,12/30/1899 12:49:15,9.93,17.6,752,0.34,,,,25,57.9,5.40E-03,Y,13.6,,2,2.74E-05,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,ELS,2019,4,L0443,4/23/2019 0:00,19-39-SC01,Sac DW Ship Channel,delta smelt,12/30/1899 10:31:32,1.5,18.7,830,0.38,,,,24,53.7,0.01,Y,16,,5,2.80E-05,0.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,ELS,2019,4,L0053,4/23/2019 0:00,19-39-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:00:03,6.55,18.7,880,0.41,,,,25,288,0.01,y,15,,1,7.07E-05,0.64,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367,ELS,2019,4,L0055,4/23/2019 0:00,19-39-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:00:03,6.55,18.7,880,0.41,,,,25,288,0.01,y,17,,4,1.31E-04,0.78,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368,ELS,2019,5,L0091,5/21/2019 0:00,19-43-SC05,Sac DW Ship Channel,delta smelt,12/30/1899 12:27:50,,17.4,730,0.33,,,,35,47.7,0.01,n,15,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,ELS,2019,5,L0131,5/21/2019 0:00,19-43-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:03:58,10.08,17.4,789,0.36,,,,26,55.7,3.00E-03,y,11,,1,1.01E-05,0.33,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,ELS,2019,5,L0153,5/21/2019 0:00,19-43-SC04,Sac DW Ship Channel,delta smelt,12/30/1899 13:22:10,11.88,17.5,517,0.23,,,,45,31.5,6.10E-03,y,12.5,,3,4.75E-05,0.77,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,ELS,2019,5,L0231,5/7/2019 0:00,19-41-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:48:50,10.36,19.3,796,0.37,,,,49,20.4,0.05,y,22,,37,1.12E-03,1.94,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,4,0,0
372,ELS,2019,4,L0268,4/23/2019 0:00,19-39-SC01,Sac DW Ship Channel,delta smelt,12/30/1899 10:04:41,11.27,18.4,890,0.41,,,,28,212,0.02,y,19,,2,1.41E-04,0.52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
373,ELS,2019,4,L0287,4/23/2019 0:00,19-39-SC02,Sac DW Ship Channel,delta smelt,12/30/1899 10:55:00,1,18.8,736,0.34,,,,,129,0.06,y,21,,15,7.67E-04,1.18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0
374,ELS,2019,4,L0368,4/23/2019 0:00,19-39-SC03,Sac DW Ship Channel,delta smelt,12/30/1899 11:00:03,6.55,18.7,880,0.41,,,,25,288,0.03,y,19,,3,6.05E-05,0.18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,ELS,2019,4,L0374,4/23/2019 0:00,19-39-SC01,Sac DW Ship Channel,delta smelt,12/30/1899 10:04:41,11.27,18.4,890,0.41,,,,28,212,0.04,y,20,,7,3.36E-04,0.79,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
376,ELS,2019,4,L0448,4/4/2019 0:00,19-36-DI04,Decker Island,delta smelt,12/30/1899 11:42:20,10.45,13.8,136.5,0.05,,,,59,28.9,1.60E-03,y,11,,2,2.74E-05,1.71,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,ELS,2019,4,L0491,4/23/2019 0:00,19-39-SC05,Sac DW Ship Channel,delta smelt,12/30/1899 11:43:00,6.79,18.6,766,0.35,,,,30,161,8.60E-03,n,14,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,ELS,2019,5,L0526,5/21/2019 0:00,19-43-SC05,Sac DW Ship Channel,delta smelt,12/30/1899 12:49:02,10.3,17.5,734,0.34,,,,39,48.7,0.1,y,25,,1,4.44E-05,0.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,ELS,2019,5,L0530,5/21/2019 0:00,19-43-SC01,Sac DW Ship Channel,delta smelt,12/30/1899 10:06:42,11.67,17.9,864,0.4,,,,29,31.6,8.40E-03,y,13,,2,9.43E-05,1.12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,ELS,2019,5,L0537,5/21/2019 0:00,19-43-SC05,Sac DW Ship Channel,delta smelt,12/30/1899 12:49:02,10.3,17.5,734,0.34,,,,39,48.7,0.02,y,18,,10,2.35E-04,0.86,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
