"Year","Month","Date","latitude","longitude","Region","SampleID","PreyType","MacroCategory","PreyLengthSpecies","PreyLength","Estimate"
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 704 SKT 2012-01-19 719 4223","Gammarus type","amphipod","juvenile Gammarus",1,NA
2012,4,2012-04-04,38.33428,-121.64733,"Lower","FLaSH 686 SKT 2012-04-04 719 4938","Prickly sculpin","fish",NA,6.9,"U"
2017,4,2017-04-05,38.33428,-121.64733,"Lower","FLaSH 2162 SKT 2017-04-05 719 A37","Gammarus type","amphipod","Crangonyx sp.",2.3,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1575 SKT 2014-03-12 719 0515","Corophium type","amphipod","juvenile Corophium",1.3,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.3,"S"
2012,2,2012-02-15,38.33428,-121.64733,"Lower","FLaSH 484 SKT 2012-02-15 719 4511","Unid amphipod","amphipod","Unid amphipod",1,"S"
2015,3,2015-03-11,38.33428,-121.64733,"Lower","FLaSH 1882 SKT 2015-03-11 719 7163","Unid amphipod","amphipod",NA,3.3,"Y"
2015,3,2015-03-11,38.33428,-121.64733,"Lower","FLaSH 1882 SKT 2015-03-11 719 7163","Corophium type","amphipod","juvenile Corophium",1.2,NA
2012,3,2012-03-08,38.33428,-121.64733,"Lower","FLaSH 547 SKT 2012-03-08 719 4721","Prickly sculpin","fish",NA,4.8,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1576 SKT 2014-03-12 719 0519","Corophium type","amphipod","juvenile Corophium",1.1,NA
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 592 SKT 2012-01-19 719 4186","Corophium type","amphipod","juvenile Corophium",1.3,NA
2014,5,2014-05-07,38.33428,-121.64733,"Lower","FLaSH 1620 SKT 2014-05-07 719 0019","Corophium type","amphipod","juvenile Corophium",1.4,"S"
2014,4,2014-04-08,38.33428,-121.64733,"Lower","FLaSH 1604 SKT 2014-04-08 719 0003","Unid amphipod","amphipod","Unid juvenile",3,"Y"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Gammarus type","amphipod","juvenile Gammarus",1.6,NA
2013,3,2013-03-06,38.33428,-121.64733,"Lower","FLaSH 1181 SKT 2013-03-06 719 6416","Corophium type","amphipod","juvenile Corophium",1.8,NA
2013,3,2013-03-06,38.33428,-121.64733,"Lower","FLaSH 1184 SKT 2013-03-06 719 6421","Gammarus type","amphipod","Unid Gammarus",1.8,"M"
2016,2,2016-02-10,38.33428,-121.64733,"Lower","FLaSH 2174 SKT 2016-02-10 719 7275","Corophium type","amphipod","Unid Corophium",1.9,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1575 SKT 2014-03-12 719 0515","Corophium type","amphipod","juvenile Corophium",1.3,NA
2017,4,2017-04-05,38.33428,-121.64733,"Lower","FLaSH 2164 SKT 2017-04-05 719 A39","Gammarus type","amphipod","Crangonyx sp.",2.7,NA
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 589 SKT 2012-01-19 719 4226","Corophium type","amphipod","juvenile Corophium",1.2,NA
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2136 SKT 2017-01-11 719 A6","Gammarus type","amphipod","Hyalella sp.",2.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1573 SKT 2014-03-12 719 0507","Corophium type","amphipod","juvenile Corophium",1.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1582 SKT 2014-03-12 719 0548","Gammarus type","amphipod","juvenile Gammarus",1.6,"S"
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2147 SKT 2017-02-08 719 A22","Corophium type","amphipod","A. spinicorne",4,"AL"
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 592 SKT 2012-01-19 719 4186","Corophium type","amphipod","juvenile Corophium",1.3,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1066 SKT 2013-01-09 719 6237","Corophium type","amphipod","A. spinicorne",3.2,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1574 SKT 2014-03-12 719 0514","Gammarus type","amphipod","juvenile Gammarus",1.4,NA
2014,4,2014-04-08,38.33428,-121.64733,"Lower","FLaSH 1607 SKT 2014-04-08 719 0588","Corophium type","amphipod","juvenile Corophium",2.6,"S"
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2134 SKT 2017-01-11 719 A4","Gammarus type","amphipod","Hyalella sp.",4,NA
2014,5,2014-05-07,38.33428,-121.64733,"Lower","FLaSH 1625 SKT 2014-05-07 719 0027","Corophium type","amphipod","juvenile Corophium",1.4,"S"
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2135 SKT 2017-01-11 719 A5","Gammarus type","amphipod","Hyalella sp.",5.3,"G"
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.2,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1573 SKT 2014-03-12 719 0507","Gammarus type","amphipod","juvenile Corophium",1.5,NA
2012,4,2012-04-04,38.33428,-121.64733,"Lower","FLaSH 657 SKT 2012-04-04 719 4941","Corophium type","amphipod","juvenile Corophium",1.8,"M"
2015,3,2015-03-11,38.33428,-121.64733,"Lower","FLaSH 1882 SKT 2015-03-11 719 7163","Corophium type","amphipod","juvenile Corophium",1.1,NA
2014,4,2014-04-08,38.33428,-121.64733,"Lower","FLaSH 1609 SKT 2014-04-08 719 0592","Isopods","isopods",NA,1.4,NA
2012,3,2012-03-08,38.33428,-121.64733,"Lower","FLaSH 550 SKT 2012-03-08 719 4734","Corophium type","amphipod","A. spinicorne",5.9,"ED"
2012,3,2012-03-08,38.33428,-121.64733,"Lower","FLaSH 550 SKT 2012-03-08 719 4734","Corophium type","amphipod","A. spinicorne",5.9,"G"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1574 SKT 2014-03-12 719 0514","Gammarus type","amphipod","juvenile Gammarus",1.5,NA
2012,3,2012-03-08,38.33428,-121.64733,"Lower","FLaSH 540 SKT 2012-03-08 719 4706","Gammarus type","amphipod","Crangonyx sp.",2.2,NA
2012,4,2012-04-04,38.33428,-121.64733,"Lower","FLaSH 686 SKT 2012-04-04 719 4938","Prickly sculpin","fish",NA,6.9,"U"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1575 SKT 2014-03-12 719 0515","Gammarus type","amphipod","juvenile Gammarus",1.2,NA
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2135 SKT 2017-01-11 719 A5","Gammarus type","amphipod","Hyalella sp.",5.3,NA
2014,5,2014-05-07,38.33428,-121.64733,"Lower","FLaSH 1619 SKT 2014-05-07 719 0017","Corophium type","amphipod","juvenile Corophium",1.7,"S"
2012,2,2012-02-15,38.33428,-121.64733,"Lower","FLaSH 480 SKT 2012-02-15 719 4476","Corophium type","amphipod",NA,0.9,NA
2016,2,2016-02-10,38.33428,-121.64733,"Lower","FLaSH 2174 SKT 2016-02-10 719 7275","Corophium type","amphipod","juvenile Corophium",1.9,NA
2012,2,2012-02-15,38.33428,-121.64733,"Lower","FLaSH 482 SKT 2012-02-15 719 4489","Corophium type","amphipod",NA,1.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Corophium type","amphipod","juvenile Corophium",1.2,"G"
2012,4,2012-04-04,38.33428,-121.64733,"Lower","FLaSH 693 SKT 2012-04-04 719 4954","Gammarus type","amphipod","Unid Gammarus",2.6,"ED"
2015,5,2015-05-06,38.33428,-121.64733,"Lower","FLaSH 1887 SKT 2015-05-06 719 7168","Corophium type","amphipod","juvenile Corophium",1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Corophium type","amphipod","juvenile Corophium",1.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Gammarus type","amphipod","juvenile Gammarus",1.5,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1063 SKT 2013-01-09 719 6234","Corophium type","amphipod","A. spinicorne",3.1,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1065 SKT 2013-01-09 719 6236","Corophium type","amphipod","A. spinicorne",3,"AL"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Gammarus type","amphipod","juvenile Gammarus",1.6,NA
2012,3,2012-03-08,38.33428,-121.64733,"Lower","FLaSH 542 SKT 2012-03-08 719 4709","Pacific herring","fish",NA,4.3,NA
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 398 SKT 2012-01-19 719 4116","Corophium type","amphipod",NA,1,NA
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2134 SKT 2017-01-11 719 A4","Gammarus type","amphipod","Hyalella sp.",4,NA
2016,4,2016-04-04,38.33428,-121.64733,"Lower","FLaSH 2204 SKT 2016-04-04 719 7297","Gammarus type","amphipod","Crangonyx sp.",2.7,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Gammarus type","amphipod","juvenile Gammarus",1.6,"G"
2016,4,2016-04-04,38.33428,-121.64733,"Lower","FLaSH 2190 SKT 2016-04-04 719 7291","Gammarus type","amphipod","Crangonyx sp.",5.5,NA
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2136 SKT 2017-01-11 719 A6","Gammarus type","amphipod","Hyalella sp.",4.3,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1582 SKT 2014-03-12 719 0548","Gammarus type","amphipod","juvenile Gammarus",1.6,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1582 SKT 2014-03-12 719 0548","Gammarus type","amphipod","juvenile Gammarus",1.6,"S"
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 592 SKT 2012-01-19 719 4186","Corophium type","amphipod","juvenile Corophium",1.3,"G"
2014,4,2014-04-08,38.33428,-121.64733,"Lower","FLaSH 1604 SKT 2014-04-08 719 0003","Corophium type","amphipod","A. spinicorne",2.6,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1578 SKT 2014-03-12 719 0528","Unid amphipod","amphipod","Unid amphipod",3.3,"Y"
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,7.6,NA
2013,4,2013-04-04,38.33428,-121.64733,"Lower","FLaSH 1155 SKT 2013-04-04 719 6476","Corophium type","amphipod","juvenile Corophium",1.3,NA
2015,3,2015-03-11,38.33428,-121.64733,"Lower","FLaSH 1802 SKT 2015-03-11 719 7162","Gammarus type","amphipod","Unid Gammarus",4.2,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.4,"S"
2015,1,2015-01-14,38.33428,-121.64733,"Lower","FLaSH 1831 SKT 2015-01-14 719 7096","Corophium type","amphipod","juvenile Corophium",1.5,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1581 SKT 2014-03-12 719 0547","Corophium type","amphipod","juvenile Corophium",2.3,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1070 SKT 2013-01-09 719 6244","Gammarus type","amphipod","G. daiberi",5.1,"ED"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1581 SKT 2014-03-12 719 0547","Corophium type","amphipod","juvenile Corophium",1.2,NA
2015,3,2015-03-11,38.33428,-121.64733,"Lower","FLaSH 1882 SKT 2015-03-11 719 7163","Corophium type","amphipod","juvenile Corophium",1.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1582 SKT 2014-03-12 719 0548","Gammarus type","amphipod","juvenile Gammarus",2,NA
2014,5,2014-05-07,38.33428,-121.64733,"Lower","FLaSH 1620 SKT 2014-05-07 719 0019","Corophium type","amphipod","juvenile Corophium",1.4,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Corophium type","amphipod","juvenile Corophium",1.1,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1575 SKT 2014-03-12 719 0515","Gammarus type","amphipod","juvenile Gammarus",1.6,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.4,NA
2014,4,2014-04-08,38.33428,-121.64733,"Lower","FLaSH 1607 SKT 2014-04-08 719 0588","Corophium type","amphipod","A. spinicorne",2.6,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1575 SKT 2014-03-12 719 0515","Gammarus type","amphipod","juvenile Gammarus",1.6,NA
2016,4,2016-04-04,38.33428,-121.64733,"Lower","FLaSH 2187 SKT 2016-04-04 719 7288","Gammarus type","amphipod","Crangonyx sp.",3.2,"ED"
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,7.6,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1573 SKT 2014-03-12 719 0507","Gammarus type","amphipod","juvenile Gammarus",1.2,NA
2016,4,2016-04-04,38.33428,-121.64733,"Lower","FLaSH 2190 SKT 2016-04-04 719 7291","Gammarus type","amphipod","Crangonyx sp.",3.4,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.2,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1577 SKT 2014-03-12 719 0526","Corophium type","amphipod","juvenile Corophium",1.1,"G"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1581 SKT 2014-03-12 719 0547","Gammarus type","amphipod","juvenile Gammarus",1.5,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1582 SKT 2014-03-12 719 0548","Gammarus type","amphipod","juvenile Gammarus",1.4,NA
2016,3,2016-03-09,38.33428,-121.64733,"Lower","FLaSH 2179 SKT 2016-03-09 719 7280","Gammarus type","amphipod","Hyalella sp.",2.6,NA
2017,1,2017-01-11,38.33428,-121.64733,"Lower","FLaSH 2133 SKT 2017-01-11 719 A3","Gammarus type","amphipod","Hyalella sp.",4.3,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1578 SKT 2014-03-12 719 0528","Corophium type","amphipod","juvenile Corophium",1.2,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1065 SKT 2013-01-09 719 6236","Gammarus type","amphipod","Hyalella sp.",3.5,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1580 SKT 2014-03-12 719 0545","Corophium type","amphipod","juvenile Corophium",1.3,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.4,"S"
2012,1,2012-01-19,38.33428,-121.64733,"Lower","FLaSH 699 SKT 2012-01-19 719 4121","Corophium type","amphipod","juvenile Corophium",1.1,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,6.2,"S"
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2147 SKT 2017-02-08 719 A22","Unid fish","fish",NA,5.8,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1580 SKT 2014-03-12 719 0545","Corophium type","amphipod","juvenile Corophium",1.2,NA
2013,1,2013-01-09,38.33428,-121.64733,"Lower","FLaSH 1068 SKT 2013-01-09 719 6239","Corophium type","amphipod","C. alienense",2.3,NA
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1581 SKT 2014-03-12 719 0547","Gammarus type","amphipod","Crangonyx sp.",3.2,NA
2012,2,2012-02-15,38.33428,-121.64733,"Lower","FLaSH 478 SKT 2012-02-15 719 4472","Corophium type","amphipod",NA,1,NA
2014,5,2014-05-07,38.33428,-121.64733,"Lower","FLaSH 1619 SKT 2014-05-07 719 0017","Corophium type","amphipod","juvenile Corophium",1.8,NA
2016,3,2016-03-09,38.33428,-121.64733,"Lower","FLaSH 2180 SKT 2016-03-09 719 7281","Corophium type","amphipod","juvenile Corophium",1.3,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2148 SKT 2017-02-08 719 A23","Unid fish","fish",NA,5.1,"S"
2014,3,2014-03-12,38.33428,-121.64733,"Lower","FLaSH 1578 SKT 2014-03-12 719 0528","Corophium type","amphipod","juvenile Corophium",1.2,NA
2017,2,2017-02-08,38.33428,-121.64733,"Lower","FLaSH 2147 SKT 2017-02-08 719 A22","Unid fish","fish",NA,5.1,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","A. spinicorne",2.4,NA
2013,8,2013-08-19,38.33428,-121.64733,"Lower","FLaSH 1350 STN 2013-08-19 719 0294","Unid mysids","mysids",NA,1.4,NA
2014,7,2014-07-14,38.33428,-121.64733,"Lower","FLaSH 1687 STN 2014-07-14 719 0147","Hyperacanthomysis longirostris","mysids",NA,1.8,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1344 STN 2013-07-22 719 0202","Hyperacanthomysis longirostris","mysids",NA,1.5,"S"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.5,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.6,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1371 STN 2013-07-22 719 0201","Hyperacanthomysis longirostris","mysids",NA,1.9,"ED"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.3,"G"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.1,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1341 STN 2013-07-22 719 0196","Hyperacanthomysis longirostris","mysids",NA,1.5,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.8,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1343 STN 2013-07-22 719 0200","Hyperacanthomysis longirostris","mysids",NA,1.5,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.5,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,"G"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2075 STN 2015-07-01 719 7181","Corophium type","amphipod","juvenile Corophium",1.2,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1371 STN 2013-07-22 719 0201","Hyperacanthomysis longirostris","mysids",NA,1.9,"ED"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2075 STN 2015-07-01 719 7181","Corophium type","amphipod","juvenile Corophium",1.2,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2075 STN 2015-07-01 719 7181","Corophium type","amphipod","juvenile Corophium",1.1,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1371 STN 2013-07-22 719 0201","Hyperacanthomysis longirostris","mysids",NA,1.9,"ED"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2069 STN 2015-07-01 719 7175","Corophium type","amphipod","juvenile Corophium",1.3,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,"G"
2015,6,2015-06-18,38.33428,-121.64733,"Lower","FLaSH 2065 STN 2015-06-18 719 7171","Corophium type","amphipod","juvenile Corophium",1.2,NA
2013,7,2013-07-22,38.33428,-121.64733,"Lower","FLaSH 1371 STN 2013-07-22 719 0201","Hyperacanthomysis longirostris","mysids",NA,1.9,"ED"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2072 STN 2015-07-01 719 7178","Corophium type","amphipod",NA,1.1,NA
2014,6,2014-06-02,38.33428,-121.64733,"Lower","FLaSH 1655 STN 2014-06-02 719 0006","Unid mysids","mysids",NA,2.6,"Y"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,"G"
2014,6,2014-06-02,38.33428,-121.64733,"Lower","FLaSH 1651 STN 2014-06-02 719 0001","Hyperacanthomysis longirostris","mysids",NA,3.3,"ED"
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,NA
2015,7,2015-07-01,38.33428,-121.64733,"Lower","FLaSH 2074 STN 2015-07-01 719 7180","Corophium type","amphipod","juvenile Corophium",1.2,NA
2012,6,2012-06-25,38.40462,-121.6156,"Middle","FLaSH 1423 STN 2012-06-25 797 5219","Hyperacanthomysis longirostris","mysids",NA,1.5,"S"
2012,6,2012-06-25,38.40462,-121.6156,"Middle","FLaSH 1421 STN 2012-06-25 797 5216","Tridentiger spp","fish",NA,2.4,NA
2012,6,2012-06-11,38.40462,-121.6156,"Middle","FLaSH 1293 STN 2012-06-11 797 5163","Corophium type","amphipod",NA,1.1,NA
2012,6,2012-06-11,38.40462,-121.6156,"Middle","FLaSH 1419 STN 2012-06-11 797 5158","Hyperacanthomysis longirostris","mysids",NA,1.5,NA
2014,6,2014-06-02,38.40462,-121.6156,"Middle","FLaSH 1659 STN 2014-06-02 797 0015","Hyperacanthomysis longirostris","mysids",NA,3.1,"Y"
2012,6,2012-06-25,38.40462,-121.6156,"Middle","FLaSH 1376 STN 2012-06-25 797 5217","Corophium type","amphipod","juvenile Corophium",1.1,NA
2012,6,2012-06-11,38.40462,-121.6156,"Middle","FLaSH 1419 STN 2012-06-11 797 5158","Hyperacanthomysis longirostris","mysids",NA,1.5,NA
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1399 STN 2012-08-20 797 5335","Unid mysids","mysids",NA,1.9,"ED"
2012,6,2012-06-11,38.40462,-121.6156,"Middle","FLaSH 1293 STN 2012-06-11 797 5163","Hyperacanthomysis longirostris","mysids",NA,1.6,NA
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1387 STN 2012-08-20 797 5336","Corophium type","amphipod","juvenile Corophium",1.3,NA
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1399 STN 2012-08-20 797 5335","Hyperacanthomysis longirostris","mysids",NA,1.5,NA
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1389 STN 2012-08-20 797 5338","Unid mysids","mysids",NA,1.8,NA
2012,6,2012-06-25,38.40462,-121.6156,"Middle","FLaSH 1423 STN 2012-06-25 797 5219","Corophium type","amphipod","A. stimpsoni",2.2,NA
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1399 STN 2012-08-20 797 5335","Hyperacanthomysis longirostris","mysids",NA,1.9,"ED"
2012,8,2012-08-20,38.40462,-121.6156,"Middle","FLaSH 1393 STN 2012-08-20 797 5339","Unid mysids","mysids",NA,1.9,"ED"
