"","Date","Station","Turbidity","Imputed"
"1653",2023-01-07,"CM84",18.8431937222222,"No"
"1654",2023-01-08,"CM84",12.4717688333333,"No"
"1655",2023-01-09,"CM84",12.1274038194444,"No"
"1656",2023-01-10,"CM84",11.2697024305556,"No"
"1657",2023-01-11,"CM84",9.50402626388889,"No"
"1658",2023-01-12,"CM84",18.7398116180556,"No"
"1659",2023-01-13,"CM84",24.537231875,"No"
"1660",2023-01-14,"CM84",22.0362486111111,"No"
"1661",2023-01-15,"CM84",18.8470231944444,"No"
"1662",2023-01-16,"CM84",15.4327238888889,"No"
"1663",2023-01-17,"CM84",16.9574788194444,"No"
"1664",2023-01-18,"CM84",25.2380353263889,"No"
"1665",2023-01-19,"CM84",18.8539094444444,"No"
"1666",2023-01-20,"CM84",31.2843985416667,"No"
"1667",2023-01-21,"CM84",33.104684,"Yes"
"1668",2023-01-22,"CM84",34.9249694583333,"Yes"
"1669",2023-01-23,"CM84",36.7452549166667,"Yes"
"1670",2023-01-24,"CM84",38.565540375,"Yes"
"1671",2023-01-25,"CM84",40.3858258333333,"Yes"
"1672",2023-01-26,"CM84",42.2061112916667,"Yes"
"1673",2023-01-27,"CM84",44.02639675,"Yes"
"1674",2023-01-28,"CM84",45.8466822083333,"Yes"
"1675",2023-01-29,"CM84",47.6669676666667,"Yes"
"1676",2023-01-30,"CM84",49.487253125,"No"
"1677",2023-01-31,"CM84",49.7135844675926,"Yes"
"1678",2023-02-01,"CM84",49.9399158101852,"Yes"
"1679",2023-02-02,"CM84",50.1662471527778,"No"
"1680",2023-02-03,"CM84",48.1683425,"No"
"1681",2023-02-04,"CM84",35.2622204513889,"Yes"
"1682",2023-02-05,"CM84",22.3560984027778,"No"
"1683",2023-02-06,"CM84",34.8020735625,"No"
"1684",2023-02-07,"CM84",26.2326141666667,"No"
"1685",2023-02-08,"CM84",44.8065661944444,"No"
"1686",2023-02-09,"CM84",26.6861534305556,"No"
"1687",2023-02-10,"CM84",22.4368010243056,"Yes"
"1688",2023-02-11,"CM84",18.1874486180556,"No"
"1689",2023-02-12,"CM84",25.8451286388889,"No"
"1690",2023-02-13,"CM84",23.5721233958333,"No"
"1691",2023-02-14,"CM84",30.7159301736111,"No"
"1692",2023-02-15,"CM84",55.6420365625,"No"
"1693",2023-02-16,"CM84",52.6740431694444,"Yes"
"1694",2023-02-17,"CM84",49.7060497763889,"Yes"
"1695",2023-02-18,"CM84",46.7380563833333,"Yes"
"1696",2023-02-19,"CM84",43.7700629902778,"Yes"
"1697",2023-02-20,"CM84",40.8020695972222,"Yes"
"1698",2023-02-21,"CM84",37.8340762041667,"Yes"
"1699",2023-02-22,"CM84",34.8660828111111,"Yes"
"1700",2023-02-23,"CM84",31.8980894180556,"Yes"
"1701",2023-02-24,"CM84",28.930096025,"Yes"
"1702",2023-02-25,"CM84",25.9621026319444,"No"
"1703",2023-02-26,"CM84",21.2730434444444,"Yes"
"1704",2023-02-27,"CM84",16.5839842569444,"Yes"
"1705",2023-02-28,"CM84",11.8949250694444,"Yes"
"1706",2023-03-01,"CM84",7.20586588194444,"No"
"1707",2023-03-02,"CM84",10.98847575,"No"
"1708",2023-03-03,"CM84",17.0475292083333,"No"
"1709",2023-03-04,"CM84",16.7781577569444,"No"
"1710",2023-03-05,"CM84",24.4269427361111,"No"
"1711",2023-03-06,"CM84",32.6599772118056,"Yes"
"1712",2023-03-07,"CM84",40.8930116875,"No"
"1713",2023-03-08,"CM84",37.8849723333333,"No"
"1714",2023-03-09,"CM84",46.7651331597222,"No"
"1715",2023-03-10,"CM84",36.7586897465278,"Yes"
"1716",2023-03-11,"CM84",26.7522463333333,"No"
"1717",2023-03-12,"CM84",30.1297390243056,"Yes"
"1718",2023-03-13,"CM84",33.5072317152778,"No"
"1719",2023-03-14,"CM84",21.6827576736111,"Yes"
"1720",2023-03-15,"CM84",9.85828363194445,"No"
"1721",2023-03-16,"CM84",11.9346169513889,"No"
"1722",2023-03-17,"CM84",18.6073007916667,"No"
"1723",2023-03-18,"CM84",26.8488906805556,"No"
"1724",2023-03-19,"CM84",33.1270009583333,"No"
"1725",2023-03-20,"CM84",30.8323675954899,"Yes"
"1726",2023-03-21,"CM84",28.5377342326464,"Yes"
"1727",2023-03-22,"CM84",26.2431008698029,"Yes"
"1728",2023-03-23,"CM84",23.9484675069594,"Yes"
"1729",2023-03-24,"CM84",21.653834144116,"Yes"
"1730",2023-03-25,"CM84",19.3592007812725,"Yes"
"1731",2023-03-26,"CM84",17.064567418429,"Yes"
"1732",2023-03-27,"CM84",14.7699340555855,"Yes"
"1733",2023-03-28,"CM84",12.4753006927421,"Yes"
"1734",2023-03-29,"CM84",10.1806673298986,"Yes"
"1735",2023-03-30,"CM84",7.88603396705512,"Yes"
"1736",2023-03-31,"CM84",5.59140060421165,"No"
"1737",2023-04-01,"CM84",4.89008476208437,"No"
"1738",2023-04-02,"CM84",5.78652388878612,"No"
"1739",2023-04-03,"CM84",5.78107894434866,"No"
"1740",2023-04-04,"CM84",4.55252180353379,"No"
"1741",2023-04-05,"CM84",4.46894206798516,"No"
"1742",2023-04-06,"CM84",4.90269393785718,"No"
"1743",2023-04-07,"CM84",4.81692580547275,"No"
"1744",2023-04-08,"CM84",4.65552176997779,"No"
"1745",2023-04-09,"CM84",4.25183733930066,"No"
"1746",2023-04-10,"CM84",4.74608092069221,"No"
"1747",2023-04-11,"CM84",5.80589535028032,"No"
"1748",2023-04-12,"CM84",6.32437112935687,"No"
"1749",2023-04-13,"CM84",5.26539197427971,"No"
"1750",2023-04-14,"CM84",4.96463438746998,"No"
"1751",2023-04-15,"CM84",4.97612371123717,"No"
"1752",2023-04-16,"CM84",5.43622491303702,"No"
"1753",2023-04-17,"CM84",4.61051085979771,"No"
"1754",2023-04-18,"CM84",4.63151928027052,"No"
"1755",2023-04-19,"CM84",4.12795390230079,"No"
"1756",2023-04-20,"CM84",3.91700135318343,"No"
"1757",2023-04-21,"CM84",5.29999154730406,"No"
"1758",2023-04-22,"CM84",5.29343292978964,"No"
"1759",2023-04-23,"CM84",5.08557876661549,"No"
"1760",2023-04-24,"CM84",5.86441628304822,"No"
"1761",2023-04-25,"CM84",4.60357018903659,"No"
"1762",2023-04-26,"CM84",2.22673602885162,"No"
"1763",2023-04-27,"CM84",23.0866376051851,"No"
"1764",2023-04-28,"CM84",3.56794265707466,"No"
"1765",2023-04-29,"CM84",11.3284045096327,"No"
"1766",2023-04-30,"CM84",9.40856435717849,"No"
"1767",2023-05-01,"CM84",4.1197946900639,"No"
"1768",2023-05-02,"CM84",2.39412916117995,"No"
"1769",2023-05-03,"CM84",2.06195934967538,"No"
"1770",2023-05-04,"CM84",8.12463428381402,"No"
"1771",2023-05-05,"CM84",3.07213897973969,"No"
"1772",2023-05-06,"CM84",3.20967574476069,"No"
"1773",2023-05-07,"CM84",3.75762600025237,"No"
"1774",2023-05-08,"CM84",6.83817384143791,"No"
"1775",2023-05-09,"CM84",4.19009857338688,"No"
"1776",2023-05-10,"CM84",4.18734246698968,"No"
"1777",2023-05-11,"CM84",3.96967043384191,"No"
"1778",2023-05-12,"CM84",2.7415587780204,"No"
"1779",2023-05-13,"CM84",2.44254021757885,"No"
"1780",2023-05-14,"CM84",1.74336365768587,"No"
"1781",2023-05-15,"CM84",3.21483798587341,"No"
"1782",2023-05-16,"CM84",17.5320833018116,"No"
"1783",2023-05-17,"CM84",10.394045541315,"Yes"
"1784",2023-05-18,"CM84",3.2560077808185,"No"
"1785",2023-05-19,"CM84",7.77746992270614,"No"
"1786",2023-05-20,"CM84",11.2259747385078,"No"
"1787",2023-05-21,"CM84",5.44299208200357,"No"
"1788",2023-05-22,"CM84",24.1466070344594,"No"
"1789",2023-05-23,"CM84",7.98948839376153,"No"
"1790",2023-05-24,"CM84",7.44737454463389,"No"
"1791",2023-05-25,"CM84",20.2869243285098,"No"
"1792",2023-05-26,"CM84",21.3566984975344,"No"
"1793",2023-05-27,"CM84",7.26216007219852,"No"
"1794",2023-05-28,"CM84",9.03583516110075,"No"
"1795",2023-05-29,"CM84",11.2416932394496,"Yes"
"1796",2023-05-30,"CM84",13.4475513177984,"No"
"1797",2023-05-31,"CM84",13.0437557399642,"Yes"
"1798",2023-06-01,"CM84",12.63996016213,"Yes"
"1799",2023-06-02,"CM84",12.2361645842958,"Yes"
"1800",2023-06-03,"CM84",11.8323690064616,"Yes"
"1801",2023-06-04,"CM84",11.4285734286273,"Yes"
"1802",2023-06-05,"CM84",11.0247778507931,"Yes"
"1803",2023-06-06,"CM84",10.6209822729589,"Yes"
"1804",2023-06-07,"CM84",10.2171866951247,"Yes"
"1805",2023-06-08,"CM84",9.81339111729047,"Yes"
"1806",2023-06-09,"CM84",9.40959553945625,"Yes"
"1807",2023-06-10,"CM84",9.00579996162203,"Yes"
"1808",2023-06-11,"CM84",8.60200438378781,"Yes"
"1809",2023-06-12,"CM84",8.19820880595359,"Yes"
"1810",2023-06-13,"CM84",7.79441322811937,"Yes"
"1811",2023-06-14,"CM84",7.39061765028515,"Yes"
"1812",2023-06-15,"CM84",6.98682207245093,"Yes"
"1813",2023-06-16,"CM84",6.58302649461671,"Yes"
"1814",2023-06-17,"CM84",6.17923091678249,"No"
"1815",2023-06-18,"CM84",5.11723183712222,"No"
"1816",2023-06-19,"CM84",5.77290426902756,"No"
"1817",2023-06-20,"CM84",4.98138554186297,"No"
"1818",2023-06-21,"CM84",2.8187735613327,"No"
"1819",2023-06-22,"CM84",5.10118483312334,"No"
"1820",2023-06-23,"CM84",6.77317713923978,"No"
"1821",2023-06-24,"CM84",6.58701593356286,"No"
"1822",2023-06-25,"CM84",6.55257105443087,"No"
"1823",2023-06-26,"CM84",6.62368120755403,"No"
"1824",2023-06-27,"CM84",7.37190493824578,"No"
"1825",2023-06-28,"CM84",5.57351694046684,"No"
"1826",2023-06-29,"CM84",7.12169508609217,"No"
"1827",2023-06-30,"CM84",25.6893403822392,"Yes"
"1828",2023-07-01,"CM84",44.2569856783863,"No"
"1829",2023-07-02,"CM84",27.3893311290535,"No"
"1830",2023-07-03,"CM84",21.084310909948,"No"
"1831",2023-07-04,"CM84",6.54962676340224,"No"
"1832",2023-07-05,"CM84",8.26961952507475,"No"
"1833",2023-07-06,"CM84",4.42227009785221,"No"
"1834",2023-07-07,"CM84",8.79735956733767,"No"
"1835",2023-07-08,"CM84",8.38989837685899,"No"
"1836",2023-07-09,"CM84",6.82801497341547,"No"
"1837",2023-07-10,"CM84",6.59930493995094,"No"
"1838",2023-07-11,"CM84",9.17145585138004,"Yes"
"1839",2023-07-12,"CM84",11.7436067628091,"Yes"
"1840",2023-07-13,"CM84",14.3157576742382,"No"
"1841",2023-07-14,"CM84",11.6614852055588,"No"
"1842",2023-07-15,"CM84",15.9938193402103,"No"
"1843",2023-07-16,"CM84",18.4855825569382,"No"
"1844",2023-07-17,"CM84",22.5333196056102,"No"
"1845",2023-07-18,"CM84",18.5014797045784,"No"
"1846",2023-07-19,"CM84",13.4597394594813,"No"
"1847",2023-07-20,"CM84",17.5599667435048,"No"
"1848",2023-07-21,"CM84",20.9034577665238,"No"
"1849",2023-07-22,"CM84",17.5798788454936,"Yes"
"1850",2023-07-23,"CM84",14.2562999244635,"Yes"
"1851",2023-07-24,"CM84",10.9327210034334,"No"
"1852",2023-07-25,"CM84",4.31095242019382,"No"
"1853",2023-07-26,"CM84",5.09001676320591,"No"
"1854",2023-07-27,"CM84",5.28926683443262,"No"
"1855",2023-07-28,"CM84",5.30640626828869,"No"
"1856",2023-07-29,"CM84",4.2512773266037,"No"
"1857",2023-07-30,"CM84",4.19777086240201,"No"
"1858",2023-07-31,"CM84",3.76004188884813,"No"
"1859",2023-08-01,"CM84",3.45159910347591,"No"
"1860",2023-08-02,"CM84",5.35405178222377,"No"
"1861",2023-08-03,"CM84",5.58578514025843,"No"
"1862",2023-08-04,"CM84",5.03431493826362,"No"
"1863",2023-08-05,"CM84",4.56887659226371,"No"
"1864",2023-08-06,"CM84",4.20893458342552,"No"
"1865",2023-08-07,"CM84",3.65216621649766,"No"
"1866",2023-08-08,"CM84",4.5098424931661,"No"
"1867",2023-08-09,"CM84",6.23697656739266,"No"
"1868",2023-08-10,"CM84",7.83674430646804,"No"
"1869",2023-08-11,"CM84",10.5135455572694,"No"
"1870",2023-08-12,"CM84",5.12807600350136,"No"
"1871",2023-08-13,"CM84",4.23249084572224,"No"
"1872",2023-08-14,"CM84",4.33738155960549,"No"
"1873",2023-08-15,"CM84",3.64289339738662,"No"
"1874",2023-08-16,"CM84",5.33856472314279,"No"
"1875",2023-08-17,"CM84",6.69169816062054,"No"
"1876",2023-08-18,"CM84",10.92113546492,"No"
"1877",2023-08-19,"CM84",4.79077913294721,"No"
"1878",2023-08-20,"CM84",3.65002609569449,"No"
"1879",2023-08-21,"CM84",3.4008920864424,"No"
"1880",2023-08-22,"CM84",4.92295470796289,"No"
"1881",2023-08-23,"CM84",4.07228386731592,"No"
"1882",2023-08-24,"CM84",3.40916852651167,"No"
"1883",2023-08-25,"CM84",3.93870252298124,"No"
"1884",2023-08-26,"CM84",4.77114908644137,"No"
"1885",2023-08-27,"CM84",3.92466242082276,"No"
"1886",2023-08-28,"CM84",2.40064341020362,"No"
"1887",2023-08-29,"CM84",2.40248562940908,"No"
"1888",2023-08-30,"CM84",2.36464738826973,"No"
"1889",2023-08-31,"CM84",18.3593376658126,"No"
"1890",2023-09-01,"CM84",5.56203407935462,"No"
"1891",2023-09-02,"CM84",5.53588720191563,"No"
"1892",2023-09-03,"CM84",4.77317096745498,"No"
"1893",2023-09-04,"CM84",4.8992843671959,"No"
"1894",2023-09-05,"CM84",4.46940408476518,"No"
"1895",2023-09-06,"CM84",5.44423586251138,"No"
"1896",2023-09-07,"CM84",5.66785554638282,"No"
"1897",2023-09-08,"CM84",4.81530927478887,"No"
"1898",2023-09-09,"CM84",3.50401172234134,"No"
"1899",2023-09-10,"CM84",3.49394115782964,"No"
"1900",2023-09-11,"CM84",3.88678574580143,"No"
"1901",2023-09-12,"CM84",4.96354786227266,"No"
"1902",2023-09-13,"CM84",3.68151079512417,"No"
"1903",2023-09-14,"CM84",3.21084816810009,"No"
"1904",2023-09-15,"CM84",4.04742366349866,"No"
"1905",2023-09-16,"CM84",4.21931768508406,"No"
"1906",2023-09-17,"CM84",5.24126437702977,"No"
"1907",2023-09-18,"CM84",5.52443496748294,"No"
"1908",2023-09-19,"CM84",5.04353974772953,"No"
"1909",2023-09-20,"CM84",5.90698322203231,"No"
"1910",2023-09-21,"CM84",6.01400491442634,"No"
"1911",2023-09-22,"CM84",5.41272372044193,"No"
"1912",2023-09-23,"CM84",7.18713760114518,"No"
"1913",2023-09-24,"CM84",6.39912532141612,"No"
"1914",2023-09-25,"CM84",5.96751524160377,"Yes"
"1915",2023-09-26,"CM84",5.53590516179142,"Yes"
"1916",2023-09-27,"CM84",5.10429508197907,"Yes"
"1917",2023-09-28,"CM84",4.67268500216672,"Yes"
"1918",2023-09-29,"CM84",4.24107492235437,"No"
"1919",2023-09-30,"CM84",9.09255323380821,"No"
"1920",2023-10-01,"CM84",7.72433531336636,"No"
"1921",2023-10-02,"CM84",7.1165149686453,"No"
"1922",2023-10-03,"CM84",7.15678457565093,"No"
"1923",2023-10-04,"CM84",4.6288535139085,"No"
"1924",2023-10-05,"CM84",4.97463930244099,"No"
"1925",2023-10-06,"CM84",3.58399491316289,"No"
"1926",2023-10-07,"CM84",3.23150074060397,"No"
"1927",2023-10-08,"CM84",2.840557427894,"No"
"1928",2023-10-09,"CM84",4.47752356428407,"No"
"1929",2023-10-10,"CM84",6.09397834663889,"No"
"1930",2023-10-11,"CM84",7.08681099862343,"No"
"1931",2023-10-12,"CM84",5.63020455988308,"No"
"1932",2023-10-13,"CM84",5.35075368447943,"No"
"1933",2023-10-14,"CM84",5.6608266367375,"No"
"1934",2023-10-15,"CM84",5.43576335337162,"No"
"1935",2023-10-16,"CM84",4.16416877652832,"No"
"1936",2023-10-17,"CM84",5.71620827968501,"No"
"1937",2023-10-18,"CM84",4.57103168278256,"No"
"1938",2023-10-19,"CM84",3.44960256867984,"No"
"1939",2023-10-20,"CM84",3.16059423204391,"No"
"1940",2023-10-21,"CM84",4.41594478218219,"No"
"1941",2023-10-22,"CM84",4.8497329217349,"No"
"1942",2023-10-23,"CM84",4.36178912064496,"No"
"1943",2023-10-24,"CM84",4.87828559341783,"No"
"1944",2023-10-25,"CM84",4.62440974506382,"No"
"1945",2023-10-26,"CM84",7.3100341434435,"No"
"1946",2023-10-27,"CM84",5.53016373281157,"No"
"1947",2023-10-28,"CM84",5.8699189815535,"No"
"1948",2023-10-29,"CM84",7.92908303592245,"No"
"1949",2023-10-30,"CM84",8.28794247596917,"No"
"1950",2023-10-31,"CM84",5.67775657023455,"No"
"1951",2023-11-01,"CM84",6.89018831504577,"No"
"1952",2023-11-02,"CM84",4.26947061457183,"No"
"1953",2023-11-03,"CM84",5.21620051446308,"No"
"1954",2023-11-04,"CM84",4.4736766405409,"No"
"1955",2023-11-05,"CM84",4.6549112581086,"No"
"1956",2023-11-06,"CM84",5.11292731957703,"No"
"1957",2023-11-07,"CM84",4.68578434982761,"No"
"1958",2023-11-08,"CM84",4.16738462516624,"No"
"1959",2023-11-09,"CM84",4.26276264667733,"No"
"1960",2023-11-10,"CM84",4.14322589683445,"No"
"1961",2023-11-11,"CM84",4.00649665631445,"No"
"1962",2023-11-12,"CM84",3.83493377013588,"No"
"1963",2023-11-13,"CM84",3.99254677912438,"No"
"1964",2023-11-14,"CM84",3.71589051335524,"No"
"1965",2023-11-15,"CM84",3.33720530293254,"No"
"1966",2023-11-16,"CM84",3.51906317956229,"No"
"1967",2023-11-17,"CM84",3.77808850449734,"No"
"1968",2023-11-18,"CM84",4.18325429470088,"Yes"
"1969",2023-11-19,"CM84",4.58842008490443,"No"
"1970",2023-11-20,"CM84",2.93702683262743,"No"
"1971",2023-11-21,"CM84",4.81260167455786,"No"
"1972",2023-11-22,"CM84",6.89910053692461,"No"
"1973",2023-11-23,"CM84",6.60800200270702,"No"
"1974",2023-11-24,"CM84",11.4141924555715,"No"
"1975",2023-11-25,"CM84",6.50955973698605,"No"
"1976",2023-11-26,"CM84",9.39334105323313,"No"
"1977",2023-11-27,"CM84",7.85323148504939,"No"
"1978",2023-11-28,"CM84",8.35407286971208,"No"
"1979",2023-11-29,"CM84",10.8088444704405,"No"
"1980",2023-11-30,"CM84",9.88991238836923,"No"
"1981",2023-12-01,"CM84",12.6712746520412,"No"
"1982",2023-12-02,"CM84",15.6128806682025,"No"
"1983",2023-12-03,"CM84",15.5822692468475,"No"
"1984",2023-12-04,"CM84",13.886623182191,"No"
"1985",2023-12-05,"CM84",11.1054265516371,"No"
"1986",2023-12-06,"CM84",12.0573728701811,"No"
"1987",2023-12-07,"CM84",30.7477402327049,"No"
"1988",2023-12-08,"CM84",12.3742444251289,"No"
"1989",2023-12-09,"CM84",10.0327740264271,"No"
"1990",2023-12-10,"CM84",24.1899951294178,"No"
"1991",2023-12-11,"CM84",13.349108626488,"No"
"1992",2023-12-12,"CM84",14.2340300095033,"No"
"1993",2023-12-13,"CM84",13.7703777364234,"No"
"1994",2023-12-14,"CM84",16.7183866516396,"No"
"1995",2023-12-15,"CM84",18.7987279192072,"Yes"
"1996",2023-12-16,"CM84",20.8790691867748,"No"
"1997",2023-12-17,"CM84",22.7996094512519,"Yes"
"1998",2023-12-18,"CM84",24.720149715729,"No"
"1999",2023-12-19,"CM84",27.6222262822499,"Yes"
"2000",2023-12-20,"CM84",30.5243028487709,"Yes"
"2001",2023-12-21,"CM84",33.4263794152918,"No"
"2002",2023-12-22,"CM84",32.6907022987203,"No"
"2003",2023-12-23,"CM84",11.6481674248887,"No"
"2004",2023-12-24,"CM84",35.2139276807035,"No"
"2005",2023-12-25,"CM84",34.1149479226931,"Yes"
"2006",2023-12-26,"CM84",33.0159681646828,"No"
"2007",2023-12-27,"CM84",13.3635670358113,"No"
"2008",2023-12-28,"CM84",10.8781909650226,"No"
"2009",2023-12-29,"CM84",15.9943522365527,"Yes"
"2010",2023-12-30,"CM84",21.1105135080829,"No"
"2011",2023-12-31,"CM84",13.495612900613,"No"
"2012",2024-01-01,"CM84",9.61767528606817,"No"
